name,2026-05-11,2026-05-12,2026-05-13,2026-05-14,2026-05-15,2026-05-18,2026-05-19,2026-05-20,2026-05-21,2026-05-22,2026-05-26,2026-05-27,2026-05-28,2026-05-29,2026-06-01,2026-06-02,2026-06-04,2026-06-05,2026-06-08,2026-06-09,2026-06-10,2026-06-11,2026-06-12,2026-06-15,2026-06-16,2026-06-17,2026-06-18,2026-06-19,2026-06-22,2026-06-23,2026-06-24,2026-06-25,2026-06-26,2026-06-29,2026-06-30,2026-07-01,2026-07-02,2026-07-03,2026-07-06,2026-07-07,2026-07-08,2026-07-09,2026-07-10,2026-07-13,2026-07-14,2026-07-15,2026-07-16,2026-07-20,2026-07-21,2026-07-22,2026-07-23,2026-07-24,2026-07-27,2026-07-28,2026-07-29,2026-07-30,2026-07-31,2026-08-03,2026-08-04,2026-08-05
이뮨온시아_424870,6240_5720_5940_896558,6040_5520_5720_332092,6360_5880_6000_434649,6000_5700_5760_213850,6280_5870_6000_471424,6340_5560_5770_213144,5760_4895_5430_776959,5370_5090_5290_337096,5620_5250_5310_269243,5990_5420_5800_398977,6790_6060_6200_919222,6690_5850_6310_690460,6940_6400_6620_690866,6510_6030_6150_324661,6090_5500_5690_314653,5500_5210_5250_426657,4870_4400_4425_1883495,4630_4365_4490_605145,4240_3890_3950_1500762,4225_3935_4165_660811,4250_3980_4145_368885,4180_3915_4175_307301,4375_4210_4220_554712,4450_4175_4230_508649,4395_4130_4195_671222,4615_4095_4400_1022124,4505_4145_4150_671820,4130_3685_3865_732369,3870_3515_3660_702804,3735_3400_3420_647161,3685_3365_3605_385850,3690_3340_3390_341656,3495_3050_3190_778919,3705_3205_3660_621930,3705_3480_3580_200494,3665_3430_3510_235110,3555_3330_3390_380470,3440_3235_3405_191637,3410_3285_3380_135826,3480_3140_3220_445056,3195_2880_2995_420221,3140_2805_3035_507449,3245_3005_3170_243868,3295_2995_3010_198775,3010_2780_2910_356714,3160_2940_3085_459702,3145_2950_3015_157326,2990_2810_2825_188374,2875_2725_2825_201956,2915_2745_2760_234866,2945_2800_2930_227643,3180_2845_2850_488706,2890_2770_2800_176991,2760_2550_2625_224926,2680_2300_2455_366690,2540_2330_2445_238684,2700_2490_2700_453960,2840_2580_2715_363393,3085_2770_3025_447995,3120_2985_3020_257341
매커스_093520,27650_26000_26300_46685,26750_24500_25500_66799,25600_24600_25400_25283,25900_24650_25900_32197,26200_23900_24350_52822,24350_22900_24250_30287,25150_23600_24600_76269,24500_23250_23450_47215,24350_23800_23950_29355,25550_24100_25350_32554,26200_24500_24800_52498,25350_23550_23700_63487,23750_21800_23050_52850,23750_21900_22250_27680,22700_21500_21650_48123,21400_20400_20900_57708,22100_20550_21050_32492,21400_20400_20800_34994,20550_19200_19430_36696,20400_19200_20350_28345,20300_19060_19560_51684,19600_18700_19430_33572,20850_19910_20250_58504,20850_20300_20400_34511,20700_19990_20200_36644,20550_19950_20350_16870,20500_19460_19510_25762,19780_18470_18950_37542,19160_18250_18630_25052,18700_16490_16590_69211,17300_16490_17010_30603,17480_16820_17000_24539,16820_16000_16460_33312,17980_16210_17690_34254,17820_17150_17210_19283,18380_17010_18080_29730,17970_16680_16710_27512,17440_16100_17420_24092,17480_16610_16950_12639,17270_16280_16600_17734,17500_16100_16700_45240,17230_16150_16300_27675,17640_16400_17630_16625,18420_17430_17580_33374,18500_16930_18360_39983,20900_18540_20150_73711,21150_19370_19620_47712,19630_18330_18460_28668,18650_17850_18210_21060,19300_18000_18040_17007,19200_18070_19160_25693,19480_18770_18990_20434,20200_19020_19800_13572,19540_18820_19010_23131,19680_16900_17650_81573,19080_16710_18410_39489,21100_19080_20450_40562,21750_20300_21150_30590,22350_20850_22350_34274,24050_22350_23150_58750
티엑스알로보틱스_484810,19900_18170_18600_226899,19360_17020_17760_214286,18220_17430_17720_71284,18400_17120_17490_60145,18450_16820_17250_200494,17340_16060_16410_63435,16360_15380_15450_61024,15520_14270_14960_59318,16700_15200_16570_66773,16600_16190_16550_30291,16850_15980_16020_49934,16500_15430_15430_58697,16200_14510_15180_50037,15390_14370_14750_38221,15490_14260_14390_75062,15100_14100_14210_46214,14400_13930_14290_31124,14150_12900_13420_46109,12410_11500_11520_49720,12140_11560_12070_41918,12260_11520_11910_27769,12350_11260_12110_21886,15640_12310_14400_340680,15340_14030_14090_62263,14490_13450_13660_52563,13650_13180_13610_19517,14000_12700_13160_31343,13040_11850_12080_53412,12080_11410_11620_26914,11620_10030_10250_58407,10720_10030_10410_56634,10690_9920_9960_35997,10000_8950_9100_52885,10250_8920_10220_51724,10500_9830_9950_47509,10520_9740_10520_38387,10250_9810_9850_32671,10750_9360_10200_139287,10240_9570_9800_32826,10060_9090_9490_43303,9280_8540_8600_48969,8950_8410_8500_47073,9290_8550_9170_32048,9550_8630_8660_45773,8660_7900_8140_42588,8650_8230_8480_33368,8520_8070_8260_15446,8300_7710_7800_20897,10130_7540_9650_444609,12540_12540_12540_14925,14450_12040_13080_898939,12200_11390_11840_199118,14900_12300_13440_2051049,12310_10950_11130_254477,14460_12480_13870_2308742,13760_11520_11840_703682,13760_11870_13430_1265897,17450_15600_17450_745521,17180_15960_17150_1782811,18080_16470_17830_1104164
HLB제약_047920,15250_14753_14780_108944,15140_14375_14817_134534,15278_14209_14329_128370,13951_12744_13582_389693,13804_12707_12928_243016,12891_11703_12670_131152,13168_12108_12431_119003,12311_11878_11979_81379,12504_11288_11371_199506,12624_11417_12126_236359,12689_11988_12071_137147,12154_11546_11647_148820,11749_11085_11454_105607,11693_10707_10864_173891,11362_10551_11186_169624,11057_10458_10698_169568,10938_10320_10689_45682,10753_10366_10412_72139,10118_9675_9952_78179,10394_9749_10118_49357,10394_9952_10210_56389,10228_8975_9869_99626,10311_9989_10099_70651,10394_10035_10099_54409,12560_9445_11094_776295,12854_10717_12108_437256,12652_11896_11914_178945,11887_10652_11223_118636,11758_11011_11712_74197,11979_10901_10947_89414,11426_10873_11242_39254,11362_10873_10938_51729,10965_10228_10329_63713,12071_10219_11325_65529,11749_11131_11703_53505,11739_11150_11435_45643,11537_10597_10827_59216,10984_10339_10892_46129,11417_10827_11131_46746,11362_10836_11214_66078,11269_10228_10624_56745,11693_10505_11279_122458,7897_7897_7897_41736,7049_5528_5685_1211379,6192_5528_6081_601119,7906_6920_7906_475408,9703_8339_8634_2301643,8026_7058_7427_515280,9058_7777_7989_916375,7749_7206_7371_523661,7602_7252_7436_303262,9629_7878_8311_1978535,8173_7703_7943_269152,8127_7565_7685_233717,7832_6920_7786_327134,7722_7233_7307_212709,7593_7316_7510_177118,7851_7362_7630_305085,8500_7730_8240_242057,8640_8190_8380_183585
파트론_091700,7460_7270_7270_375608,7330_7030_7220_442177,7250_7100_7170_310042,7350_7120_7330_334956,7460_7160_7230_302740,7240_6920_7220_278528,7250_6970_7030_251608,7190_6810_6850_326836,7180_6910_7040_242559,7480_7090_7410_344300,7580_7200_7210_216960,7280_6960_7030_299977,7040_6740_7000_282644,7080_6900_6990_268159,6990_6700_6790_385374,6780_6550_6680_267909,6800_6570_6600_161977,6650_6400_6530_227021,6380_6180_6210_266225,6450_6140_6400_249270,6420_6130_6320_348434,6300_6130_6290_265688,6680_6380_6510_406545,6680_6480_6620_292541,6750_6590_6630_232269,6640_6450_6570_183602,6600_6400_6400_302904,6490_6310_6400_338402,6520_6110_6140_427018,6160_5970_5970_426892,5970_5760_5830_407569,5940_5680_5680_281896,5680_5460_5510_324759,6050_5510_5990_288653,6040_5750_5780_139815,6090_5740_5990_94105,6190_5830_6090_196446,6100_5870_6030_106002,6120_5930_6000_62541,6110_5920_5940_89959,5950_5730_5730_113379,5810_5620_5720_182809,6040_5760_5980_168494,6020_5810_5840_141101,5890_5600_5690_244486,5880_5700_5860_69620,5870_5720_5770_85452,5770_5610_5660_116836,5750_5600_5670_82485,5830_5620_5650_92631,5840_5680_5840_124060,5900_5740_5800_132666,5910_5770_5830_64401,5850_5540_5550_169338,5630_5120_5150_403981,5390_4950_5290_128081,5400_5190_5390_207676,5560_5270_5390_165137,5520_5360_5510_133624,5620_5450_5490_256258
KG이니시스_035600,11120_10810_10840_116799,11090_10460_10530_140818,10570_10290_10390_122523,10640_10310_10640_106390,10880_10330_10470_105028,10540_10160_10500_85007,10490_10170_10320_111714,10320_10050_10070_115307,10320_10140_10140_72291,10550_10240_10540_73890,10620_10230_10290_92440,10290_10030_10080_118843,10120_9820_10050_134303,10120_9900_10000_77478,10030_9800_9990_159814,9990_9740_9890_93152,9890_9700_9790_67610,9800_9550_9610_86745,9390_9050_9120_98347,9780_9110_9640_80006,10090_9580_9850_134728,9980_9610_9940_89910,10250_9940_10130_125751,10350_10000_10090_123020,10250_10010_10110_59365,10160_9930_10050_57041,10050_9880_9950_48704,9980_9560_9700_92085,9730_9510_9620_42817,9630_9180_9190_147457,9420_9110_9360_109391,9860_9250_9330_70727,9400_8940_9070_85314,9540_9060_9480_55385,9670_9400_9440_37154,9650_9450_9520_66161,9690_9320_9370_90417,9550_9270_9550_88312,9610_9300_9530_91052,9680_9410_9600_69392,9690_9360_9490_75295,9470_9180_9350_72618,9670_9300_9510_76787,9690_9260_9310_74762,9480_9200_9380_63538,9560_9370_9520_57998,9580_9400_9410_26502,9470_9250_9300_36714,9350_9200_9290_34699,9430_9230_9250_32919,9660_9250_9480_61139,9500_9310_9460_49117,9680_9450_9490_58240,9450_9180_9250_92433,9450_8960_9070_135889,9450_8920_9290_81998,9620_9320_9620_81502,9700_9480_9600_55292,9790_9560_9790_63917,10290_9700_9920_187618
서울바이오시스_092190,15140_12790_13610_2976647,14550_10580_11790_2385927,15320_10650_15320_2374335,19270_14390_16980_5563213,17670_15000_15410_1554967,18500_13200_17570_2237520,18000_15910_16450_929501,17450_14400_14970_790875,16990_14950_15650_910881,15820_14320_14630_726402,14960_12840_13610_1165285,14250_12050_12410_841150,13200_11600_12030_929867,12420_11100_11520_705494,12650_10880_11320_883954,12480_10800_11110_827502,12020_11030_11270_523733,10950_9860_9950_448457,9740_8890_8980_478432,11270_9070_9630_992548,9850_8950_9370_330600,9720_8890_9320_197588,10220_9350_9420_305189,9980_9390_9550_197158,9880_9350_9500_185972,9570_9070_9370_172703,9450_8690_9050_371922,9220_8220_8570_499230,8800_8000_8200_589325,8350_7010_7040_441508,7500_6970_7350_265726,8040_6990_7130_189509,7210_6570_6810_164062,7220_6420_7040_120178,7180_6760_6850_70960,7480_6640_7140_151819,7050_6240_6260_224547,6440_5900_6400_146527,6440_6100_6440_73922,6460_5960_6220_100228,6180_5610_5650_122590,7000_5610_6440_372168,7150_5990_6630_257364,7050_5540_5560_369502,5950_5190_5590_231469,6570_5660_6400_299540,6220_5690_5800_129926,5920_5440_5590_138214,5860_5390_5600_122274,5960_5420_5420_237207,5680_5330_5630_123090,5620_5210_5250_154625,5490_5080_5320_78026,5170_4715_4720_116792,4995_4050_4195_225598,4380_4040_4155_105714,4800_4275_4735_125546,5190_4585_4945_128362,5270_4900_5200_129149,6060_5470_5940_309113
마녀공장_439090,18300_17260_17710_849798,18200_16400_17390_1106004,18510_17350_17790_584437,17850_17350_17580_270166,17500_15960_16240_293731,16180_15340_15850_147684,17750_16420_17390_916725,16800_15730_16220_251110,16510_15990_16510_173953,17060_16550_17000_189266,16990_16430_16470_185792,16260_15510_15590_140014,15520_14650_15070_129111,15070_14090_14220_119550,14250_13500_13790_118891,13530_13050_13150_124724,14280_13500_13850_159553,13560_13160_13240_91238,12910_12220_12550_105256,13630_12560_13430_135990,14190_13580_13870_205557,14090_13270_14090_105397,14750_14260_14480_141783,14880_14420_14600_91163,14910_14500_14770_85370,15560_15000_15320_156761,15080_14550_14550_94953,14560_13100_14120_92534,14240_13210_13720_46908,14230_12830_12840_105121,12950_12500_12790_73559,14670_13650_14360_294075,13870_12900_13470_180961,15140_13650_15070_241150,15360_14650_15070_158471,16140_14850_16030_241301,16400_15050_15250_268210,15700_14700_15430_147397,15740_15000_15190_109254,15700_14550_14860_161051,18000_16100_17600_2418263,16570_15470_16130_561553,16600_15650_16510_408402,16750_15510_15860_399558,17340_15530_16460_940421,16660_16140_16580_360162,17960_16700_17290_1309987,17670_16050_16310_398478,16810_16100_16670_306734,16650_16010_16430_298139,16410_15900_16340_217685,16470_15020_15050_227523,15920_14820_15430_163460,16130_15290_15830_322290,15580_14130_14460_293814,15050_13570_14920_224277,15560_14550_15530_289905,15900_15260_15770_159991,16370_15650_16330_228468,16730_16260_16550_180597
아이엠바이오로직스_493280,43100_38000_38900_216037,40550_37200_39150_151205,41100_36100_36600_215733,44950_36450_44250_469114,45000_40700_41000_150048,40500_36550_38400_75421,41200_36450_37800_59951,37700_35150_35350_54817,38200_36000_36000_63061,40100_36500_37950_96620,40850_38350_38350_91091,40900_35850_36750_98108,39500_34950_35350_97335,36550_31700_32350_100679,32250_29800_30650_80373,30350_27400_28700_128883,30350_28000_30000_50011,31350_27800_27800_37572,27350_23700_24300_80240,27600_24100_26150_91041,27150_25050_26550_76658,26950_25000_26900_61524,28750_26900_27950_50546,29000_26500_26500_44884,28300_25650_27350_75101,29250_25600_28150_83017,28300_25400_25500_59661,26100_23500_24050_48887,23250_19970_22600_428269,23150_20500_20500_88659,23950_20100_22900_136966,24600_21400_21400_193922,22200_19800_20250_101926,23750_20600_23700_132230,23800_21850_22200_65664,23300_21150_22950_89895,23650_21400_21950_94065,22600_20750_22000_59494,22350_20500_20900_66563,22150_20850_21750_80203,21450_19170_20500_142838,22100_19940_20300_82430,22150_19980_21500_75173,22350_19880_19900_73212,20050_17400_18720_120677,20150_18920_19660_68780,19650_18200_19170_59895,18910_17000_17100_74672,17290_15880_16520_89458,17010_16110_16300_78481,17890_16030_17890_78977,18300_17010_17100_59048,18000_16180_17660_68518,17780_15730_15980_75870,16500_13190_14070_126687,14700_13520_13800_52183,15400_14080_15310_80606,16880_14850_16160_49746,17810_16200_17330_69502,18260_17160_18250_53855
삼양컴텍_484590,11950_11390_11430_265507,11500_10900_11050_284563,11150_10910_10950_126602,11140_10920_11070_114326,11270_10470_10540_193762,10460_9870_10010_182764,10150_9840_9990_121999,9940_9370_9460_124685,9790_9440_9450_131285,10340_9490_10300_230546,10470_9810_9840_199871,9850_9370_9410_133933,9430_8860_9190_152043,9180_8400_8480_253036,8680_8190_8210_143859,8440_7690_7810_338312,8180_7640_7910_109946,7810_7630_7770_113995,7600_7260_7260_119422,7500_7130_7190_206086,7400_7000_7340_264893,9150_7880_7900_2001705,8080_7550_7930_525980,8140_7700_8040_423803,9220_8030_8640_825714,10360_9500_9500_1175640,10310_9420_9950_619905,9530_8450_8850_471088,8730_8070_8090_224385,7990_7430_7510_233672,7570_7160_7370_177107,7500_7020_7020_208185,7040_6350_6520_232508,7250_6430_7170_109254,7250_6970_6980_78448,7850_6620_7700_444364,7750_7250_7250_231986,7420_6990_7340_111974,7470_6640_6760_471212,6750_6380_6470_279811,6470_5890_5920_378801,6140_5800_5820_328703,6400_5830_6360_257613,6600_6030_6060_232387,6060_5600_5740_326500,6330_5820_6190_258194,6270_6000_6120_130421,6130_5870_5910_149571,5990_5730_5930_119518,6250_5990_6050_154936,6490_6090_6460_163688,6720_6310_6440_269510,6480_6040_6120_184290,6000_5600_5670_279908,5720_5110_5220_272348,5710_4710_5290_450471,5770_5370_5750_203027,5950_5470_5700_128870,6230_5760_6200_208914,6650_6210_6530_164189
오픈엣지테크놀로지_394280,20500_19330_19790_258918,19840_17820_18500_475217,19310_17880_19000_239435,18920_17120_17970_488847,18200_16300_16690_342054,16250_15120_15990_223806,16210_14820_15470_180862,15500_14540_14960_204183,16820_15950_16310_303688,17000_16030_16860_190060,18410_17790_18110_288878,19100_16950_17140_311393,17650_15570_16370_186961,17310_15980_16180_173374,16950_15620_15900_222006,15640_14000_15140_230531,15900_15000_15210_132194,14770_13960_14080_156969,13400_12300_12790_126454,14070_12850_13960_122453,13850_12790_13060_115096,13650_12400_13400_109626,15340_13810_14740_178023,16170_15020_15720_189653,16100_15010_15010_109584,15150_14600_14800_70230,15000_14100_14200_65992,14580_13100_13100_145891,13680_12900_13190_82408,13560_12010_12010_116172,12370_11500_11930_94797,12400_11250_11300_107066,11540_10390_10620_163282,12100_10700_12020_102080,12390_11490_11600_77646,12240_11500_12190_94117,12110_10800_10830_111964,11190_10200_11120_81432,11900_10750_11330_86059,11710_10600_10920_97869,10970_10010_10020_94807,11230_10270_10930_182187,11840_11270_11710_118320,11810_10510_10530_116827,10850_9920_10370_102861,10960_10680_10850_62855,10500_10180_10430_63821,10120_9520_9690_86679,10310_9460_10250_78584,10600_9900_9950_55952,10360_9930_10320_42316,10210_9670_9800_56029,10350_9900_10230_57224,9930_9130_9270_72096,9500_7600_8300_122322,8520_7900_8060_97645,9300_8430_9100_118547,9660_9020_9390_96124,9850_9390_9750_86883,10350_9990_10200_72656
아이티켐_309710,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0,0_0_21000_0
스맥_099440,4145_3850_4000_1317554,4230_3900_4120_1532635,4205_4010_4020_1009735,4115_3895_3960_652541,4140_3755_3815_1300636,3835_3620_3830_770171,3880_3685_3730_590203,3740_3600_3695_654832,3930_3740_3870_802005,3940_3825_3915_502020,4035_3880_3920_718825,3920_3715_3730_625124,3800_3430_3775_1248301,3895_3490_3505_837973,3620_3340_3410_833893,3630_3230_3610_1195247,3670_3400_3550_670734,3550_3370_3395_450604,3335_3155_3185_616927,3400_3155_3385_446857,3375_3110_3220_457659,3250_3060_3245_528151,3440_3285_3285_498276,3385_3235_3345_372362,3435_3330_3380_247128,3455_3330_3330_257989,3335_3200_3205_202514,3230_2980_3080_520221,3120_2925_2990_481120,3050_2800_2800_370867,2885_2770_2845_396679,2980_2715_2745_366898,2745_2535_2595_533611,2815_2545_2810_370191,2870_2675_2715_238106,2795_2670_2760_270491,2750_2580_2600_285947,2740_2500_2715_237088,2820_2650_2820_288383,2840_2745_2825_367308,2835_2685_2730_566218,2775_2585_2675_258760,2825_2660_2760_233587,2795_2520_2535_275769,2605_2415_2550_392743,2765_2570_2755_373798,2745_2560_2605_195588,2925_2500_2805_1434336,3385_2550_2990_2686679,3310_3045_3055_1115976,3320_3030_3315_618232,3540_3210_3360_1581019,3645_3320_3605_911965,3765_3120_3210_1347570,3590_2980_3490_1205535,3740_3405_3685_1032326,3915_3650_3885_1238681,3940_3730_3810_463902,3950_3750_3850_378186,4090_3830_3920_456114
뉴로메카_348340,44341_38370_42626_1428768,52409_43833_48089_5938873,48788_45548_48407_1534558,50058_43706_46501_1102761,48852_41356_42816_1644138,43770_39196_41419_563014,42245_37671_37988_449734,37988_34304_35384_506647,43134_36845_42118_653506,42753_40656_41228_429576,41927_39704_39831_353373,39767_36845_37036_466603,38306_33986_35257_623550,36400_33034_33859_496975,35574_32144_33034_907087,36083_32462_34304_822433,33224_30778_31890_495520,31700_29412_31000_549160,32080_26903_29476_346189,31000_28904_29349_242239,30778_28714_29222_222070,29635_27888_29126_253707,33669_29730_31445_703522,33034_31445_31700_248232,32525_30714_30874_195777,32334_30460_32017_232879,32779_30080_31700_367876,31633_28333_28833_338440,28800_26700_27066_233805,27333_24366_24500_321198,26233_24633_25833_210652,26333_24000_24133_159805,24000_21866_22566_247069,25466_22266_25300_186823,26333_24133_25133_128980,26133_24600_25666_101707,25033_23000_23066_152823,24033_21666_23800_158823,23800_21900_22833_245295,23500_21533_22033_157701,21733_20000_20300_203338,22366_20266_21366_272706,22666_21200_21966_114201,22933_20333_20433_127920,20433_18633_19666_142030,21300_20033_21133_98562,21266_20100_20266_85992,20100_18700_18766_80595,20333_18466_19500_152145,23033_20300_20366_449349,21000_18366_19533_1020934,19333_17700_17866_262854,19366_18000_18600_220278,18366_16666_16966_216654,17966_14700_15933_402100,16766_15033_15366_243010,17733_15766_17433_299679,19200_16800_18466_455452,22200_18566_21000_957493,23500_21150_21500_352117
